Token,BIO1
құқығын,I
бақылауды,O
тиімсіз,O
етеді,O
.,O
"
",O
Блокчейн,B
құжаттарды,O
сканерлеу,O
және,O
жергілікті,O
тіркеу,B
кеңсесінде,O
физикалық,O
файлдарды,O
іздеу,O
қажеттілігін,O
жою,O
мүмкіндігіне,O
ие,O
.,O
Егер,O
мүлікке,B
иелік,I
ету,O
блокчейнде,B
сақталса,O
және,O
тексерілсе,O
",",O
иелері,O
өз,O
актісінің,O
дәл,O
және,O
тұрақты,O
түрде,O
тіркелгеніне,O
сенімді,O
бола,O
алады,O
.,O
Соғыс,O
жағдайындағы,O
",",O
үкіметтік,O
немесе,O
қаржылық,O
инфрақұрылымы,O
мен,O
тіркеу,B
кеңсесі,O
жоқ,O
жерлерде,O
мүлікке,B
иелік,I
ету,O
құқығын,O
дәлелдеу,O
іс,O
жүзінде,O
мүмкін,O
емес,O
.,O
Егер,O
осындай,O
аймақтағы,O
адамдар,O
тобы,O
блокчейнді,B
пайдалана,B
алса,O
",",O
онда,O
мүлікке,B
иелік,I
етудің,O
айқын,O
және,O
ашық,B
мерзімдерін,O
орнатуға,O
болады,O
.,O
"

",O
Ақылды,B
келісімшарттар,I
"
",O
Ақылды,B
келісімшарт,I
-бұл,O
транзакцияларды,B
жеңілдету,O
үшін,O
блокчейнге,B
кірістіруге,O
болатын,O
компьютерлік,O
код,B
.,O
Ол,O
пайдаланушылар,B
келісетін,O
шарттар,O
жиынтығында,O
жұмыс,O
істейді,O
.,O
Осы,O
шарттар,O
орындалған,O
кезде,O
",",O
ақылды,B
келісімшарт,I
пайдаланушылар,B
үшін,O
транзакцияны,B
жүзеге,O
асырады,O
.,O
"

",O
Жеткізу,O
Тізбегі,O
"
",O
IBM,B
Food,I
Trust,I
мысалындағыдай,O
",",O
жеткізушілер,O
сатып,O
алған,O
материалдардың,O
шығу,O
тегін,O
жазу,O
үшін,O
блокчейнді,B
пайдалана,B
алады,O
.,O
Бұл,O
компанияларға,O
өз,O
өнімдерінің,O
ғана,O
емес,O
",",O
сонымен,O
қатар,O
"""",O
Органикалық,O
"""",O
",",O
"""",O
Жергілікті,O
"""",O
және,O
"""",O
Әділ,B
Сауда,I
"""",O
сияқты,O
жалпы,O
белгілердің,O
түпнұсқалығын,B
тексеруге,O
мүмкіндік,O
береді,O
.,O
”,O
"
",O
Forbes,B
мәліметтері,O
бойынша,O
",",O
азық-түлік,O
өнеркәсібі,O
фермадан,O
тұтынушыға,O
дейінгі,O
жолда,O
тағамның,O
жолын,O
және,O
қауіпсіздігін,O
бақылау,O
үшін,O
блокчейнді,B
қолдануды,O
көбейтіп,O
келеді,O
.,O
"

",O
Дауыс,O
беру,O
"
",O
Жоғарыда,O
айтылғандай,O
",",O
блокчейн,B
заманауи,B
дауыс,I
беру,I
жүйесін,I
жеңілдетуі,O
мүмкін,O
.,O
Блокчейнмен,B
дауыс,O
беру,O
сайлау,B
алаяқтықтарын,B
жою,O
және,O
сайлаушылардың,B
қатысуын,O
арттыру,O
әлеуетіне,O
ие,O
",",O
бұл,O
2018,O
жылғы,O
қарашадағы,O
аралық,O
сайлауларда,B
Батыс,B
Вирджинияда,O
сынақтан,O
өтті,O
.,O
"
",O
Блокчейнді,B
осылай,O
қолдану,O
дауыстарды,O
бұрмалауды,O
іс,O
жүзінде,O
мүмкін,O
емес,O
етеді,O
.,O
Блокчейн,B
протоколы,I
сайлау,B
процесінде,O
ашықтықты,B
сақтап,O
",",O
сайлау,B
өткізу,O
үшін,O
қажетті,O
қызметкерлер,O
санын,O
азайтып,O
",",O
шенеуніктерге,O
іс,O
жүзінде,O
дереу,O
нәтижелер,O
береді,O
.,O
Бұл,O
қайта,O
санау,O
қажеттілігін,O
немесе,O
сайлаудың,B
нәтижесіне,O
алаяқтық,B
қауіп,B
төндіреді,O
деген,O
алаңдаушылықты,O
жояды,O
.,O
"

",O
Блокчейннің,B
артықшылықтары,O
мен,O
кемшіліктері,O
"
",O
Оның,O
күрделілігіне,O
қарамастан,O
",",O
блокчейннің,B
орталықсыздандырылған,B
жазба,B
жүргізу,O
түрі,O
ретінде,O
әлеуеті,O
шексіз,O
.,O
Пайдаланушылардың,B
құпиялылығы,O
мен,O
қауіпсіздігін,O
арттырудан,O
бастап,O
",",O
өңдеу,O
ақысы,O
мен,O
қателерді,B
азайтуға,O
дейін,O
.,O
Блокчейн,B
технологиясы,I
жоғарыда,O
көрсетілгендерден,O
тыс,O
қолданбаларды,B
қарастыруы,O
мүмкін,O
.,O
Дегенмен,O
",",O
оның,O
кейбір,O
кемшіліктері,O
де,B
бар,O
.,O
"
",O
Артықшылықтары,O
:,O
"
",O
1,O
.,O
	,O
Адамдардың,O
тексеруге,O
қатысуын,O
жою,O
арқылы,O
дәлдікті,O
арттыру,O
.,O
"
",O
2,B
.,O
	,O
Үшінші,O
тарап,O
тексерулерін,O
жою,O
арқылы,O
шығындарды,O
азайту,O
.,O
"
",O
3,O
.,O
	,O
Орталықтандырылғандық,O
бұрмалауды,O
қиындатады,O
.,O
"
",O
4,O
.,O
	,O
Транзакциялар,B
қауіпсіз,B
",",O
жеке,O
және,O
тиімді,O
.,O
"
",O
5,O
.,O
	,O
Ашық,B
технология,O
.,O
"
",O
6,O
.,O
	,O
Тұрақсыз,O
немесе,O
дамымаған,O
үкіметтері,O
бар,O
елдердің,O
азаматтары,O
үшін,O
банк,O
баламасын,O
және,O
жеке,O
ақпаратты,O
қорғау,O
әдісін,O
ұсынады,O
.,O
"
",O
Кемшіліктері,O
:,O
"
",O
1,O
.,O
	,O
Кейбір,O
блокчейндермен,B
байланысты,O
маңызды,O
технологиялық,O
шығындар,O
.,O
"
",O
2,B
.,O
	,O
Бір,O
секундтағы,O
транзакциялар,B
санының,O
аздығы,O
.,O
"
",O
3,O
.,O
	,O
Қаранғы,B
желі,I
сияқты,O
заңсыз,O
әрекеттерде,O
қолдану,O
тарихы,O
.,O
"
",O
4,O
.,O
	,O
Әрбір,O
юрисдикцияда,O
реттеу,O
әртүрлі,O
және,O
нақтыланбаған,O
күйінде,O
қалып,O
отыр,O
.,O
"
",O
5,O
.,O
	,O
Деректерді,B
сақтау,I
шектеулері,O
.,O
"

",O
Блокчейннің,B
артықшылықтары,O
:,O
"
",O
Тізбектің,B
дәлдігі,I
"
",O
Блокчейн,B
желісіндегі,I
транзакциялар,B
мыңдаған,O
компьютерлер,O
мен,O
құрылғылар,O
арқылы,O
мақұлданады,O
.,O
Бұл,O
тексеру,B
процесінен,I
адамдарды,O
іс,O
жүзінде,O
толығымен,O
жояды,O
",",O
нәтижесінде,O
адам,O
қателігі,B
азайып,O
",",O
ақпараттың,O
дәл,O
жазбасы,B
алынады,O
.,O
Егер,O
желідегі,B
компьютер,O
есептеуде,B
қате,B
жіберсе,O
де,B
",",O
қате,B
тек,O
блокчейннің,B
бір,O
көшірмесінде,O
ғана,O
жасалады,O
және,O
желінің,B
қалған,O
бөлігімен,O
қабылданбайды,O
.,O
"

",O
Шығындарды,O
азайту,O
"
",O
Әдетте,O
",",O
тұтынушылар,O
транзакцияны,B
растау,O
үшін,O
банкке,O
немесе,O
құжатты,O
куәландыру,O
үшін,O
нотариусқа,O
ақы,O
төлейді,O
.,O
Блокчейн,B
үшінші,B
тараптың,I
тексеру,I
қажеттілігін,O
және,O
онымен,O
байланысты,O
шығындарды,O
жояды,O
.,O
Мысалы,O
",",O
бизнес,O
иелері,O
несие,B
картасымен,I
төлемдерді,B
қабылдаған,O
кезде,O
банктер,O
мен,O
төлем,B
өңдеу,O
компаниялары,O
транзакцияларды,B
өңдеуі,O
керек,O
болғандықтан,O
",",O
олар,O
аз,B
мөлшерде,O
ақы,O
төлейді,O
.,O
Ал,B
биткоиннің,B
орталық,B
органы,O
жоқ,O
және,O
транзакциялық,B
комиссиялары,I
шектеулі,O
.,O
"

",O
Орталықсыздандыру,B
"
",O
Блокчейн,B
өзінің,O
ақпаратын,O
орталықтандырылған,O
жерде,O
сақтамайды,O
.,O
Оның,O
орнына,O
блокчейн,B
көшірмелері,O
жасалып,O
",",O
ол,O
компьютерлер,O
желісіне,B
таратылады,O
.,O
Блокчейнге,B
жаңа,O
блок,B
қосылған,O
сайын,O
",",O
желідегі,B
әрбір,O
компьютер,O
өзгерісті,O
көрсету,O
үшін,O
өз,O
блокчейнін,B
жаңартады,O
.,O
Ақпаратты,O
бір,O
орталық,B
дерекқорда,O
сақтаудың,O
орнына,O
желі,B
бойынша,O
тарату,O
арқылы,O
блокчейнді,B
өзгерту,O
қиынырақ,O
болады,O
.,O
"

",O
Тиімді,O
Транзакциялар,B
"
",O
Орталық,B
орган,O
арқылы,O
жүзеге,O
асырылатын,O
транзакциялар,B
бірнеше,O
күнге,O
дейін,O
созылуы,O
мүмкін,O
.,O
Мысалы,O
",",O
егер,O
сіз,O
жұма,O
күні,O
кешке,O
чек,O
салуға,O
тырыссаңыз,O
",",O
есепшотыңызға,B
қаражат,O
дүйсенбі,O
таңына,O
дейін,O
түспеуі,O
мүмкін,O
.,O
Қаржы,O
мекемелері,O
әдетте,O
бес,O
күндік,O
жұмыс,O
аптасы,O
ішінде,O
жұмыс,O
істейді,O
",",O
бірақ,O
блокчейн,B
тәулік,O
бойы,O
",",O
аптасына,O
жеті,O
күн,O
",",O
жылына,O
365,O
күн,O
жұмыс,O
істейді,O
.,O
Кейбір,O
блокчейндерде,B
транзакциялар,B
санаулы,O
минутта,O
аяқталып,O
",",O
бірнеше,O
минуттан,O
кейін,O
қауіпсіз,B
деп,O
есептеледі,B
.,O
Бұл,O
уақыт,O
белдеулеріндегі,O
айырмашылықтар,O
мен,O
барлық,O
тараптардың,O
төлемді,B
өңдеуді,O
растауы,O
қажеттілігіне,O
байланысты,O
әдетте,O
әлдеқайда,O
ұзақ,O
уақытты,O
алатын,O
трансшекаралық,B
сауда,I
үшін,O
өте,O
пайдалы,B
.,O
"

",O
Жеке,B
транзакциялар,I
"
",O
Көптеген,O
блокчейн,B
желілері,I
қоғамдық,O
дерекқорлар,O
ретінде,O
жұмыс,O
істейді,O
",",O
яғни,O
интернетке,B
қосылған,O
кез,O
келген,O
адам,O
желінің,B
транзакция,B
тарихының,O
тізімін,B
көре,O
алады,O
.,O
Пайдаланушылар,B
транзакция,B
мәліметтеріне,O
қол,B
жеткізе,O
алғанымен,O
",",O
олар,O
транзакция,B
жасаған,O
қолданушылар,O
туралы,O
сәйкестендіру,O
ақпаратын,O
біле,O
алмайды,O
.,O
Биткоин,B
сияқты,O
блокчейн,B
желілері,I
толығымен,O
анонимді,O
деген,O
қате,B
түсінік,O
жиі,O
кездеседі,O
;,O
олар,O
шын,O
мәнінде,O
бүркеншік,O
ат,O
болып,O
табылады,O
",",O
өйткені,O
ақпарат,O
шыққан,O
жағдайда,O
пайдаланушымен,B
байланысуға,O
болатын,O
көрінетін,O
мекенжай,B
бар,O
.,O
"

",O
Қауіпсіз,B
транзакциялар,B
"
",O
Транзакция,B
жазылғаннан,O
кейін,O
оның,O
шынайылығы,O
блокчейн,B
желісімен,I
тексерілуі,O
керек,O
.,O
Транзакция,B
расталғаннан,O
кейін,O
ол,O
блокчейн,B
блогына,O
қосылады,O
.,O
Блокчейндегі,B
әрбір,O
блоктың,B
өзіне,O
тән,O
хэші,B
және,O
одан,O
бұрынғы,O
блоктың,B
бірегей,B
хэші,I
бар,O
.,O
Сондықтан,O
желі,B
оларды,O
растағаннан,O
кейін,O
блоктарды,B
өзгерту,O
мүмкін,O
емес,O
.,O
"

",O
Ашықтық,B
"
",O
Көптеген,O
блокчейндер,B
толығымен,O
open,B
-,O
source,O
ашық,B
бастапқы,O
коды,B
бар,O
бағдарламалық,B
қамтамасыз,O
ету,O
болып,O
табылады,O
.,O
Бұл,O
кез,O
келген,O
адамның,O
оның,O
кодын,B
көре,O
алатынын,O
білдіреді,O
.,O
Бұл,O
аудиторияларға,O
Bitcoin,O
сияқты,O
криптовалюталарды,B
қауіпсіздік,B
үшін,O
тексеруге,O
мүмкіндік,O
береді,O
.,O
Дегенмен,O
",",O
бұл,O
Bitcoin,O
кодын,B
кім,O
бақылайтыны,O
немесе,O
оны,O
қалай,O
өңдейтіні,O
туралы,O
нақты,O
биліктің,O
жоқтығын,O
да,O
білдіреді,O
.,O
Осыған,O
байланысты,O
",",O
кез,O
келген,O
адам,O
жүйеге,O
өзгертулер,O
немесе,O
жаңартулар,O
ұсына,O
алады,O
.,O
Егер,O
желі,B
пайдаланушыларының,B
көпшілігі,O
жаңартуы,O
бар,O
жаңа,O
код,B
нұсқасының,O
сенімді,O
және,O
тиімді,O
екеніне,O
келіссе,O
",",O
онда,O
Bitcoin,O
жаңартылуы,O
мүмкін,O
.,O
Жеке,O
немесе,O
рұқсат,B
етілген,I
блокчейндер,I
олардың,O
дизайнына,O
немесе,O
мақсатына,O
байланысты,O
жалпыға,O
қолжетімді,B
ашықтыққа,B
мүмкіндік,O
бермеуі,O
мүмкін,O
.,O
Мұндай,O
блокчейндер,B
тек,O
деректерді,O
дәл,O
қадағалауды,O
көздейтін,O
ұйым,O
үшін,O
жасалуы,O
мүмкін,O
",",O
ал,B
рұқсат,B
етілмеген,O
пайдаланушыларға,B
оны,O
көруге,O
рұқсат,B
бермеуі,O
мүмкін,O
.,O
Басқаша,O
айтқанда,O
",",O
жария,O
сауда,O
жасайтын,O
компаниялар,O
реттеуші,O
орган,O
бекіткен,O
блокчейн,B
есеп,B
беру,O
жүйесі,O
арқылы,O
инвесторларға,O
қаржылық,B
ашықтықты,I
қамтамасыз,O
етуі,O
талап,O
етілуі,O
мүмкін,O
.,O
Бизнес,O
есепке,B
алу,O
және,O
қаржылық,O
есептілікте,B
блокчейндерді,B
пайдалану,B
компанияларға,O
шынайы,O
табыстылығынан,B
артық,O
көріну,O
үшін,O
қаржылық,O
көрсеткіштерін,O
өзгертуге,O
жол,O
бермейді,O
.,O
"

",O
Банктік,O
қызметті,O
қамтамасыз,O
ету,O
"
",O
Блокчейн,B
мен,O
криптовалютаның,B
ең,O
маңызды,O
аспектілерінің,O
бірі,O
-кез,O
келген,O
адамның,O
",",O
ұлтына,O
",",O
жынысына,O
",",O
орналасқан,O
жеріне,O
немесе,O
мәдени,O
фонына,O
қарамастан,O
",",O
оны,O
пайдалану,B
мүмкіндігі,O
.,O
Дүниежүзілік,O
банкінің,O
мәліметі,O
бойынша,O
",",O
шамамен,O
"1,3",O
миллиард,O
ересек,O
адамның,O
банктік,B
шоты,I
мен,O
ақшасын,B
немесе,O
байлығын,O
сақтау,O
құралдары,O
жоқ.,O
Сонымен,O
қатар,O
",",O
бұл,O
адамдардың,O
барлығы,O
дерлік,O
дамушы,O
елдерде,O
өмір,O
сүреді,O
",",O
онда,O
экономика,B
бастапқы,O
кезеңінде,O
және,O
толығымен,O
қолма-қол,O
ақшаға,B
тәуелді,O
.,O
"
",O
Бұл,O
адамдар,O
көбінесе,O
төлемді,B
қолма-қол,O
ақшамен,B
алады,O
.,O
Оларға,O
бұл,O
қолма-қол,O
ақшаны,B
үйлерінде,O
немесе,O
басқа,O
жерлерде,O
жасырын,O
орындарда,O
сақтайды,O
.,O
Өз,O
кезегінде,O
бұл,O
қарақшылар,O
мен,O
зорлық-зомбылықты,O
ынталандырады,O
.,O
Криптовалютаны,B
да,O
ұрлау,B
мүмкін,O
болғанымен,O
",",O
ұрылар,O
үшін,O
ол,O
әлдеқайда,O
қиын,O
болып,O
табылады,O
.,O
"

",O
Блокчейннің,B
кемшіліктері,O
:,O
"
",O
Технологияның,O
құны,O
"
",O
Блокчейн,B
пайдаланушыларға,B
транзакция,B
төлемдерінен,B
ақшаны,B
үнемдеуге,O
мүмкіндік,O
бергенімен,O
",",O
технологияның,O
өзі,O
тегін,O
емес,O
.,O
Мысалы,O
",",O
транзакцияларды,B
растау,O
үшін,O
Биткойн,B
желісінің,B
жұмыс,B
дәлелі,I
(,O
proof,B
-,I
of,I
-,I
work,I
),O
жүйесі,O
үлкен,O
есептеу,B
қуатын,I
тұтынады,O
.,O
Шынайы,O
әлемде,O
Биткойн,B
желісіндегі,B
миллиондаған,O
құрылғылар,O
тұтынатын,O
энергия,O
Пәкістанның,O
жылдық,O
тұтынуынан,O
асып,O
түседі,O
.,O
"
",O
Бұл,O
мәселелердің,O
кейбір,O
шешімдері,O
пайда,B
бола,O
бастады,O
.,O
Мысалы,O
",",O
биткойн,B
-,I
майнинг,I
фермалары,I
күн,O
энергиясын,O
",",O
сланецті,B
газ,I
өндіру,O
орындарындағы,O
артық,O
табиғи,O
газды,O
немесе,O
жел,B
фермаларынан,O
алынатын,O
энергияны,O
пайдалануға,B
арналған,O
.,O
"

",O
Жылдамдық,O
пен,O
деректер,O
тиімсіздігі,O
"
",O
Жылдамдық,O
Және,O
Деректердің,O
Тиімсіздігі,O
"
",O
Биткоин,B
-бұл,O
блокчейннің,B
мүмкін,O
болатын,O
тиімсіздігінің,O
тамаша,O
мысалы,O
.,O
Биткоиннің,B
PoW,B
жүйесі,O
блокчейнге,B
жаңа,O
блок,B
қосу,O
үшін,O
шамамен,O
10,O
минутты,O
алады,O
.,O
Осы,O
қарқынмен,O
блокчейн,B
желісі,I
секундына,O
шамамен,O
тек,O
үш,O
транзакцияны,B
басқара,O
алады,O
(,O
TPS,B
-Ticks,O
per,O
Second,O
),O
деп,O
есептеледі,B
.,O
"
",O
Ethereum,B
сияқты,O
басқа,O
криптовалюталар,B
Биткоинге,B
қарағанда,O
жақсырақ,O
нәтиже,O
көрсеткенімен,O
",",O
блокчейн,B
оларды,O
әлі,O
де,B
шектейді,O
.,O
Бұрынғы,O
Visa,B
бренді,O
контексте,O
65,O
000,O
TPS,B
жылдамдықты,O
өңдей,O
алады,O
.,O
Бұл,O
мәселенің,O
шешімдері,O
жылдар,O
бойы,O
іздестірілуде,O
.,O
Қазіргі,O
уақытта,O
30,O
000,O
-,O
нан,O
астам,O
TPS,B
өңдей,O
алатын,O
блокчейндер,B
әзірденуде,O
.,O
"
",O
Ethereum,B
деректерді,B
іріктеуді,I
",",O
екілік,O
үлкен,O
нысандарды,O
(,O
BLOBs,B
),O
және,O
роллапты,O
қамтитын,O
бірқатар,O
жаңартуларды,O
енгізуде,O
.,O
Бұл,O
жақсартулар,O
бөгелулер,O
мен,O
төлемдерді,B
азайтады,O
",",O
желіге,B
қатысуды,O
мен,O
транзакция,B
жылдамдығын,O
арттырады,O
деп,O
күтілуде,O
.,O
"
",O
Көптеген,O
блокчейндердің,B
тағы,O
бір,O
проблемасы,O
-әр,O
блокта,B
деректер,O
тек,O
белілі,O
бір,O
көлемде,O
болуы,O
мүмкін,O
.,O
Блок,B
өлшемі,O
туралы,O
пікірталас,O
болашақта,O
блокчейндердің,B
ауқымдылығы,O
үшін,O
ең,O
өзекті,O
мәселелердің,O
бірі,O
және,O
болып,O
қала,O
береді,O
.,O
"

",O
Заңсыз,O
Әрекеттер,O
"
",O
Блокчейн,B
желісіндегі,I
құпиялылық,B
пайдаланушыларды,B
бұзушылықтардан,O
қорғайды,O
және,O
жеке,O
мәліметті,O
сақтайды,O
",",O
бұл,O
блокчейн,B
желісіндегі,I
заңсыз,O
сауда,O
мен,O
белсенділікке,O
мүмкіндік,O
береді,O
.,O
Блокчейнді,B
заңсыз,O
транзакциялар,B
үшін,O
пайдаланудың,B
ең,O
көп,O
мысалға,O
келтірілген,O
оқиғасы,O
2011,O
жылдың,O
ақпанынан,O
2013,O
жылдың,O
қазанына,O
дейін,O
жұмыс,O
істеген,O
заңсыз,O
онлайн,O
есірткі,O
саудасы,O
мен,O
ақша,B
жымқырумен,O
айналысқан,O
қараңғы,O
желі,B
"""",O
Жібек,B
Жолы,I
"""",O
болуы,O
керек,O
.,O
"
",O
Қараңғы,O
веб,O
пайдаланушыларға,B
Тор,B
Браузері,I
арқылы,O
бақыланбай,O
заңсыз,O
тауарларды,O
сатып,O
алуға,O
және,O
сатуға,O
",",O
Биткоиндерде,B
немесе,O
басқа,O
криптовалюталарда,B
заңсыз,B
сатып,I
алулар,I
жасауға,O
мүмкіндік,O
береді,O
.,O
Бұл,O
АҚШ,B
-,O
тың,O
қаржылық,O
қызмет,O
көрсетушілері,O
шот,B
ашқан,O
кезде,O
өз,O
клиенттері,O
туралы,O
ақпарат,O
алуды,O
талап,O
ететін,O
ережелерінен,O
үлкен,O
айырмашылығы,O
бар,O
.,O
Олар,O
әрбір,O
клиенттің,O
жеке,B
басын,I
тексеріп,O
",",O
олардың,O
белгілі,O
немесе,O
күдікті,O
террористік,O
ұйымдардың,O
тізімінде,B
жоқ,O
екенін,O
растауы,O
керек,O
.,O
Заңсыз,O
әрекеттер,O
2023,O
жылы,O
барлық,O
криптовалюта,B
транзакцияларының,I
тек,O
"0,34%-ын",O
құрады,O
.,O
"
",O
Бұл,O
жүйені,O
оң,O
және,O
теріс,O
жақтары,O
ретінде,O
қарастыруға,O
болады,O
.,O
Бұл,O
кез,O
-,O
келген,O
адамға,O
қаржылық,O
шоттарға,B
қол,B
жеткізуге,O
мүмкіндік,O
береді,O
",",O
бірақ,O
сонымен,O
қатар,O
қылмыскерлерге,O
де,B
операцияларды,O
жеңілдетуге,O
мүмкіндік,O
береді,O
.,O
Көптеген,O
адамдар,O
криптовалютаны,B
тиімді,O
пайдалану,B
(,O
мысалы,O
",",O
банктік,O
қызмет,O
жоқ,O
елде,O
банктік,O
қызмет,O
көрсету,O
",",O
криптовалютаны,B
нашар,O
пайдаланудан,B
асып,O
түседі,O
деп,O
сенеді,O
",",O
әсіресе,O
заңсыз,O
әрекеттердің,O
көпшілігі,O
бақыланбайтын,O
қолма-қол,O
ақшамен,B
жүзеге,O
асырылатын,O
кезде,O
.,O
"

",O
Реттеу,O
"
",O
Криптовалюта,B
кеңістігіндегі,O
көптеген,O
адамдар,O
криптовалюталарды,B
мемлекеттік,O
деңгейде,B
реттеуге,O
алаңдаушылық,O
білдіреді,O
.,O
Көптеген,O
юрисдикциялар,O
криптовалюталардың,B
және,O
басқа,O
виртуалды,B
валюталардың,I
жекелеген,O
түрлерін,O
бақылауды,O
күшейтуде,O
.,O
Дегенмен,O
",",O
блокчейнді,B
пайдалану,B
мен,O
дамытуды,O
шектеуге,O
бағытталған,O
ешқандай,O
ережелер,O
әлі,O
енгізілген,O
жоқ,O
",",O
тек,O
оның,O
көмегімен,O
жасалған,O
белгілі,O
бір,O
өнімдерге,O
ғана,O
шектеулер,O
болуы,O
мүмкін,O
.,O
"
 
",O
Деректерді,B
Сақтау,I
"
",O
Блокчейндердің,B
тағы,O
бір,O
маңызды,O
салдары,O
оларды,O
сақтау,O
қажеттілігі,O
.,O
Бұл,O
маңызды,O
болып,O
көрінбеуі,O
мүмкін,O
",",O
өйткені,O
біз,O
қазірдің,O
өзінде,O
көптеген,O
ақпарат,O
пен,O
деректерді,O
сақтаймыз,O
.,O
Дегенмен,O
",",O
уақыт,O
өте,O
келе,O
блокчейнді,B
пайдаланудың,B
өсіп,O
келе,O
жатқан,O
саны,O
көбірек,O
сақтау,O
орындарын,O
қажет,O
етеді,O
",",O
әсіресе,O
түйіндер,B
бүкіл,O
тізбекті,B
сақтайтын,O
блокчейндерде,B
.,O
"
",O
Қазіргі,O
уақытта,O
деректерді,B
сақтау,I
ірі,O
орталықтарда,O
орталықтандырылған,O
.,O
Бірақ,O
егер,O
әлем,O
әрбір,O
сала,O
мен,O
пайдалану,B
үшін,O
блокчейнге,B
көшетін,O
болса,O
",",O
оның,O
экспоненциалды,O
түрде,O
өсуі,O
оның,O
көлемін,O
азайтудың,O
неғұрлым,O
жетілдірілген,O
әдістерін,O
қажет,O
етеді,O
немесе,O
кез,O
келген,O
қатысушы,O
өз,O
қоймасын,O
үнемі,O
жаңартып,O
отыруы,O
керек,O
болады,O
.,O
"
",O
Бұл,O
ақша,B
тұрғысынан,O
да,O
",",O
физикалық,O
кеңістік,O
тұрғысынан,O
да,O
айтарлықтай,O
қымбатқа,O
түсуі,O
мүмкін,O
",",O
себебі,O
Биткоин,B
блокчейнінің,I
өзі,O
2024,O
жылдың,O
14,O
маусымында,O
575,O
гигабайттан,O
астам,O
ауқымды,O
алды,O
",",O
ал,B
бұл,O
блокчейн,B
тек,O
биткоин,B
транзакцияларын,I
тіркейді,O
.,O
"
",O
Бұл,O
үлкен,O
деректер,O
орталықтарында,O
сақталған,O
деректер,O
көлемімен,O
салыстырғанда,O
аз,B
",",O
бірақ,O
блокчейндердің,B
көбеюі,O
біріккен,O
және,O
цифрлық,O
әлем,O
үшін,O
қажетті,O
сақтау,O
көлемін,O
арттырады,O
.,O
"














",O
