Token,BIO1
басқарудың,O
(,O
MVCC,B
),O
таратылған,O
нұсқасы,O
ретінде,O
қызмет,O
етеді,O
.,O
[,O
49,O
],O
MVCC,B
дерекқордағы,O
екі,O
транзакциямен,B
бір,O
объектінің,O
бір,O
уақытта,O
өзгеруіне,O
жол,O
бермейтіні,O
сияқты,O
",",O
блокчейндер,B
де,B
бір,O
шығыстың,O
екі,O
транзакциясын,B
бір,O
уақытта,O
блокчейнде,B
жұмсауға,O
жол,O
бермейді,O
.,O
[,O
50,O
],O
:,O
30,O
-,O
31,O
Қарсыластар,O
пермиссиялық,O
жүйелер,O
орталықтандырылмаған,O
деректерді,O
тексеруді,O
қолдамай,O
дәстүрлі,O
кәсіпорын,O
дерекқорларына,O
ұқсайды,O
және,O
мұндай,O
жүйелер,O
операторлардың,O
манипуляциясы,O
мен,O
қайта,O
қарауынан,O
қорғалмайды,O
дейді,O
.,O
[,O
44,O
],O
[,O
46,O
],O
Computerworld,B
компаниясының,O
қызметкері,O
Николай,B
Хэмптон,I
"""",O
көптеген,O
ішкі,B
блокчейн,I
шешімдері,I
көлемді,O
дерекқорлардан,O
басқа,O
ештеңе,O
болмайды,O
"""",O
және,O
"""",O
қауіпсіздіктің,B
нақты,O
моделі,O
болмаса,O
",",O
жеке,B
блокчейндердерге,I
күдікпен,O
қарау,O
керек,O
.,O
»,O
[,O
8,O
],O
[,O
51,O
],O
"

",O
Пермиссиясыз,O
(,O
жалпыға,O
ортақ,O
),O
блокчейн,B
"

",O
Ашық,B
",",O
пермиссиясыз,O
немесе,O
жалпыға,O
ортақ,O
блокчейн,B
желісінің,I
артықшылығы,O
-зиянды,O
қатысушылардан,O
қорғаныс,B
қажет,O
емес,O
және,O
кіруді,B
бақылау,O
қажет,O
емес,O
.,O
[,O
29,O
],O
Бұл,O
қосымшаларды,O
желіге,B
басқалардың,O
мақұлдауынсыз,O
немесе,O
сенімінсіз,O
",",O
блокчейнді,B
көлік,O
қабаты,O
ретінде,O
қолдана,O
отырып,O
қосуға,O
болатындығын,O
білдіреді,O
.,O
[,O
29,O
],O
"

",O
Қазіргі,O
уақытта,O
Bitcoin,O
және,O
басқа,O
криптовалюталар,B
өздерінің,O
блокчейндерін,B
қорғайды,O
",",O
жаңа,O
жазбаларда,B
proof,O
of,O
work,O
болуын,O
талап,O
етеді,O
.,O
Блокчейнді,B
ұзарту,O
үшін,O
Bitcoin,O
Hashcash,O
басқатырғыштарын,O
қолданады,O
.,O
Hashcash,O
-,O
ті,B
1997,O
жылы,O
Адам,B
Бэк,I
әзірлегенімен,O
",",O
бастапқы,O
идеяны,O
алғаш,O
рет,O
Синтия,B
Дворк,I
",",O
Мони,B
Наор,I
және,O
Эли,B
Понятовский,I
1992,O
жылы,O
шыққан,O
"""",O
Өңдеу,O
арқылы,O
баға,O
белгілеу,O
немесе,O
қалаусыз,O
поштамен,O
күресу,O
"""",O
мақаласында,O
ұсынған,O
.,O
"

",O
2016,O
жылы,O
блокчейнге,B
қатысты,O
жобаларға,O
венчурлық,B
инвестициялар,I
АҚШ,B
-,O
та,B
әлсіреді,O
",",O
бірақ,O
Қытайда,B
өсті,O
.,O
[,O
52,O
],O
Bitcoin,O
және,O
басқа,O
да,O
көптеген,O
криптовалюталар,B
ашық,B
(,O
жалпыға,O
ортақ,O
),O
блокчейндерді,B
пайдаланады,B
.,O
2018,O
жылдың,O
сәуір,O
айындағы,O
жағдай,O
бойынша,O
Bitcoin,O
ең,O
үлкен,O
нарықтық,B
капиталдандыруға,I
ие,O
.,O
"

",O
Пермиссиялық,O
(,O
жеке,O
),O
блокчейн,B
"

",O
Сондай,O
-,O
ақ,B
қараңыз,O
:,O
таратылған,O
тізілім,O
"

",O
Пермиссиялық,O
блокчейндер,B
желіге,B
кімнің,O
кіретінін,O
реттеу,O
үшін,O
кіруді,B
басқару,O
қабатын,O
пайдаланады,B
.,O
[,O
53,O
],O
пермиссиялық,O
блокчейндер,B
іс,O
жүзінде,O
жиі,O
орталықтандырылған,O
термиссиясыз,O
блокчейндерден,B
айырмашылығы,O
",",O
мұқият,O
жобаланған,O
болса,O
",",O
белгілі,O
бір,O
орталықсыздандыру,B
деңгейіне,B
кепілдік,O
бере,B
алады,O
деген,O
пікір,O
айтылды,O
.,O
[,O
9,O
],O
"

",O
Пермиссиялық,O
блокчейннің,B
кемшіліктері,O
"

",O
Николай,B
Хэмптон,I
Computerworld,B
-,I
те,I
"""",O
жеке,B
блокчейнге,I
"""",O
51,O
пайыз,O
"""",O
шабуыл,O
жасаудың,O
қажеті,O
жоқ,O
",",O
өйткені,O
жеке,B
блокчейн,I
(,O
ең,O
алдымен,O
),O
блоктарды,B
құру,O
үшін,O
барлық,O
ресурстардың,O
100,O
пайызын,O
басқарады,O
.,O
Егер,O
сіз,O
жеке,O
кәсіпорын,O
серверінде,O
блокчейн,B
жасау,O
құралдарына,O
шабуыл,O
жасай,O
немесе,O
зақымдай,O
алсаңыз,O
",",O
олардың,O
желісінің,B
100,O
пайызын,O
тиімді,O
басқара,O
аласыз,O
және,O
транзакцияларды,B
өз,O
қалауыңыз,O
бойынша,O
өзгерте,O
аласыз,O
.,O
[,O
8,O
],O
Бұл,O
қаржылық,O
дағдарыс,O
немесе,O
қарыз,O
дағдарысы,O
кезінде,O
",",O
мысалы,O
",",O
2007,O
-,O
08,O
жылдардағы,O
қаржылық,O
дағдарыс,O
кезінде,O
",",O
саяси,O
ықпалды,O
адамдар,O
кейбір,O
топтарды,O
басқалардың,O
есебінен,O
қолдайтын,O
шешімдер,O
қабылдауы,O
мүмкін,O
",",O
[,O
54,O
],O
және,O
"""",O
Bitcoin,O
блокчейн,B
жаппай,O
майнинг,B
жұмыстарымен,O
қорғалған,O
.,O
Кез,O
-,O
келген,O
жеке,B
блокчейн,I
есептеуіш,B
қуаттылықтың,I
гигаваттарын,O
пайдаланып,B
жазбаларды,B
қорғауға,O
тырысуы,O
екіталай,O
-бұл,O
көп,O
уақытты,O
қажет,O
етеді,O
және,O
қымбат,O
.,O
[,O
8,O
],O
Ол,O
сондай,O
-,O
ақ,B
:,O
"""",O
жеке,B
блокчейннің,I
ішінде,O
"""",O
жарыс,O
"""",O
жоқ,O
;,O
бәсекелестерге,O
қарағанда,O
көбірек,O
қуат,O
алуға,O
немесе,O
блоктарды,B
тезірек,O
табуға,O
ынталандыру,O
жоқ.,O
Бұл,O
көптеген,O
ішкі,B
блокчейн,I
шешімдері,I
көлемді,O
дерекқорлардан,O
айырмашылығы,O
жоқ,O
екенін,O
білдіреді,O
.,O
»,O
[,O
8,O
],O
"

",O
Блокчейнді,B
талдау,O
"

",O
Ашық,B
блокчейндерді,I
талдау,O
Bitcoin,O
",",O
Ethereum,B
",",O
Litecoin,O
және,O
басқа,O
криптовалюталардың,B
танымалдылығының,O
артуымен,O
маңызды,O
бола,O
бастады,O
.,O
[,O
55,O
],O
Блокчейн,B
",",O
егер,O
ол,O
жалпыға,O
қол,B
жетімді,O
болса,O
",",O
кез,O
-,O
келген,O
адамға,O
тиісті,O
дағдылар,O
болған,O
кезде,O
тізбек,B
деректерін,O
бақылауға,O
және,O
талдауға,O
мүмкіндік,O
береді,O
.,O
Криптовалюта,B
ағынын,O
түсіну,O
және,O
бақылау,O
процесі,O
көптеген,O
криптовалюталар,B
",",O
криптовалюта,B
биржалары,I
мен,O
банктер,O
үшін,O
мәселе,O
болды,O
.,O
[,O
56,O
],O
[,O
57,O
],O
Мұның,O
себебі,O
-,O
блокчейн,B
криптовалюталарға,B
есірткі,O
",",O
қару,O
-,O
жарақ,O
",",O
ақшаны,B
жылыстату,O
және,O
т.б,O
.,O
қараңғы,O
нарықта,O
заңсыз,O
сауданы,O
жеңілдетуге,O
мүмкіндік,O
береді,O
деген,O
айыптаулар,O
.,O
[,O
58,O
],O
Криптовалюта,B
жеке,O
және,O
бақыланбайтын,O
болып,O
көрінді,O
",",O
бұл,O
көптеген,O
қатысушыларды,O
оны,O
заңсыз,O
мақсатта,O
пайдалануға,B
мәжбүр,O
етті,O
.,O
Бұл,O
өзгеруде,O
және,O
қазір,O
мамандандырылған,O
технологиялық,O
компаниялар,O
блокчейнді,B
бақылау,O
қызметтерін,O
ұсынады,O
",",O
бұл,O
криптовалюталарды,B
",",O
құқық,O
қорғау,O
органдарын,O
және,O
банктерді,O
криптовалюта,B
қорлары,I
мен,O
фиат,O
-,O
крипто,B
аудару,O
биржаларында,O
не,O
болып,O
жатқанын,O
көбірек,O
біледі,O
.,O
Кейбіреулер,O
бұл,O
дамуға,O
байланысты,O
қылмыскерлердің,O
Monero,B
сияқты,O
жаңа,O
криптовалюталарды,B
пайдалануға,B
басымдық,O
беруіне,O
әкелді,O
деп,O
санайды,O
.,O
[,O
59,O
],O
[,O
60,O
],O
[,O
61,O
],O
"


",O
2,B
-,O
бөлім,O
.,O
"

",O
Стандарттау,O
"

",O
2016,O
жылдың,O
сәуірінде,O
Standards,B
Australia,I
халықаралық,B
стандарттау,I
ұйымына,I
блокчейн,B
технологиясын,I
қолдау,O
үшін,O
стандарттарды,O
әзірлеуді,O
қарастыру,O
туралы,O
ұсыныс,O
жіберді,O
.,O
Бұл,O
ұсыныс,O
ISO,B
307,I
Техникалық,I
Комитетін,I
",",O
Блокчейн,B
және,O
Таратылған,O
Кітап,B
Технологияларды,O
құруға,O
әкелді,O
.,O
[,O
62,O
],O
Техникалық,O
комитетте,O
блокчейн,B
терминологиясы,I
",",O
анықтамалық,O
архитектура,O
",",O
қауіпсіздік,B
және,O
құпиялылық,B
",",O
сәйкестендіру,O
",",O
смарт,B
келісімшарттар,I
",",O
блокчейн,B
мен,O
DLT,B
үшін,O
басқару,O
және,O
өзара,O
әрекеттестікке,O
",",O
сондай,O
-,O
ақ,B
сала,O
секторларына,O
тән,O
стандарттарға,O
және,O
жалпы,O
мемлекеттік,O
талаптарға,O
қатысты,O
жұмыс,O
топтары,O
бар,O
.,O
 ,O
[,O
63,O
],O
 ,O
[,O
негізгі,O
емес,O
дереккөз,O
қажет,O
],O
Стандарттау,O
процесіне,O
50,O
-,O
ден,O
астам,O
ел,O
",",O
сондай,O
-,O
ақ,B
Дүниежүзілік,B
банкаралық,I
қаржылық,I
телекоммуникациялар,I
қоғамы,I
(,O
SWIFT,B
),O
",",O
Еуропалық,O
комиссия,O
",",O
маркшейдерлердің,B
халықаралық,I
федерациясы,I
",",O
Халықаралық,B
электр,I
байланысы,I
одағы,I
(,O
ITU,B
),O
және,O
Біріккен,O
Ұлттар,O
Ұйымының,O
Еуропалық,O
экономикалық,B
комиссиясы(UNECE,O
),O
сияқты,O
сыртқы,O
делдалдар,O
қатысады,O
.,O
[,O
63,O
],O
"  

",O
Көптеген,O
басқа,O
ұлттық,O
стандарттар,O
органдары,O
мен,O
ашық,B
стандарттар,O
органдары,O
блокчейн,B
стандарттарымен,O
жұмыс,O
істейді,O
.,O
[,O
64,O
],O
Оларға,O
Ұлттық,B
стандарттар,I
және,I
технологиялар,I
институты,I
[,O
65,O
],O
(,O
NIST,B
),O
",",O
электротехникалық,B
стандарттау,I
жөніндегі,I
Еуропалық,I
комитет,I
[,O
66,O
],O
(,O
CENELEC,B
),O
",",O
Электротехника,B
және,I
электроника,I
инженерлері,I
институты,I
[,O
67,O
],O
(,O
IEEE,B
),O
",",O
құрылымдық,O
ақпарат,O
стандарттарын,O
жетілдіру,O
ұйымы,O
(,O
OASIS,B
),O
және,O
Интернет,B
-,I
инженерлік,I
жұмыс,I
тобы,I
[,O
68,O
],O
(,O
IETF,B
),O
жекелеген,O
қатысушылары,O
.,O
"  

",O
Орталықтандырылған,B
Блокчейн,I
"

",O
Блокчейнді,B
енгізудің,O
көпшілігі,O
орталықтандырылмаған,O
және,O
таратылған,O
болса,O
да,O
",",O
Oracle,B
орталықтандырылған,B
блокчейн,I
кесте,O
Oracle,B
21c,I
дерекқорында,I
мүмкіндігін,O
іске,O
қосты,O
.,O
Oracle,B
21c,I
дерекқорындағы,I
блокчейн,B
кестесі,O
өзгермейтін,O
функционалдылықты,O
қамтамасыз,O
ететін,O
орталықтандырылған,B
блокчейн,I
болып,O
табылады,O
.,O
Орталықтандырылмаған,B
блокчейндермен,I
салыстырғанда,O
",",O
орталықтандырылған,B
блокчейндер,I
",",O
әдетте,O
",",O
консенсус,B
негізіндегі,O
таратылған,O
блокчейндерге,B
қарағанда,O
жоғары,B
өткізу,I
қабілеттілігін,I
және,O
транзакцияның,B
төмен,O
кідірісін,O
қамтамасыз,O
ете,O
алады,O
.,O
 ,O
[,O
69,O
],O
[,O
70,O
],O
"  

",O
Түрлері,O
"  

",O
Қазіргі,O
уақытта,O
блокчейн,B
желілерінің,I
кем,O
дегенде,O
төрт,O
түрі,O
бар,O
-қоғамдық,O
блокчейндер,B
",",O
жеке,B
блокчейндер,I
",",O
консорциум,B
блокчейндері,I
және,O
гибридті,B
блокчейндер,I
.,O
"  

",O
Қоғамдық,B
блокчейндер,I
"  

",O
Қоғамдық,B
блокчейнде,I
қол,B
жеткізуге,O
абсолюттік,O
ешқандай,O
шектеулер,O
жоқ.,O
Интернет,B
байланысы,O
бар,O
кез,O
келген,O
адам,O
оған,O
транзакцияларды,B
жібере,O
алады,O
",",O
сондай,O
-,O
ақ,B
валидатор,B
бола,O
алады,O
(,O
яғни,O
",",O
консенсус,B
хаттамасын,I
орындауға,O
қатыса,O
алады,O
),O
.,O
[,O
71,O
],O
[,O
өзін,O
-,O
өзі,O
жариялаған,O
дереккөз,O
?,O
],O
Әдетте,O
",",O
мұндай,O
желілер,B
оларды,O
қорғайтын,O
және,O
үлестің,B
-,O
дәлелі,O
немесе,O
жұмысының,O
-,O
дәлелі,O
алгоритмінің,B
қандай,O
да,O
бір,O
түрін,O
пайдаланатындар,B
үшін,O
экономикалық,B
ынталандыруды,O
ұсынады,O
.,O
"

",O
Ең,O
үлкен,O
",",O
ең,O
танымал,O
қоғамдық,B
блокчейндердің,I
кейбірі,O
Биткоин,B
блокчейн,I
және,O
Эфириум,B
блокчейн,I
болып,O
табылады,O
.,O
"

",O
Жеке,B
блокчейндер,I
"

",O
Жеке,B
блокчейнге,I
рұқсат,B
етілген,O
.,O
[,O
53,O
],O
Оған,O
желі,B
әкімшілері,I
шақырмайынша,O
оған,O
қосыла,O
алмайсыз,O
.,O
Қатысушы,O
мен,O
валидаторға,B
кіру,B
шектелген,O
.,O
Ашық,B
блокчейндер,I
мен,O
жалпыға,O
арналған,O
есептеу,B
кластерлері,I
болып,O
табылмайтын,O
басқа,O
тең,O
-,O
теңімен,O
орталықтандырылмаған,O
дерекқор,O
қолданбаларын,B
ажырату,O
үшін,O
жеке,B
блокчейндер,I
үшін,O
Таратылған,O
Кітап,B
(,O
DLT,B
),O
терминологиясы,O
әдетте,O
пайдаланылады,B
.,O
"

",O
Гибридті,B
блокчейндер,I
"  

",O
Гибридті,B
блокчейн,I
орталықтандырылған,O
және,O
орталықтандырылмаған,O
мүмкіндіктердің,O
жиынтығына,O
ие,O
.,O
[,O
72,O
],O
Тізбектің,B
нақты,O
жұмысы,O
орталықтандыру,O
мен,O
орталықсыздандырудың,B
қай,O
бөліктері,O
пайдаланылғанына,B
байланысты,O
өзгеруі,O
мүмкін,O
.,O
"  

  

",O
Бүйірлік,B
тізбектер,I
"  

",O
Бүйірлік,B
тізбектер,I
  ,O
–,O
негізгі,O
блокчейнге,B
параллель,O
жұмыс,O
істейтін,O
блокчейн,B
журналының,O
белгілеуі,O
.,O
[,O
73,O
],O
[,O
74,O
],O
Негізгі,O
блокчейннен,B
алынған,O
жазбалар,B
(,O
мұнда,O
аталған,O
жазбалар,B
әдетте,O
сандық,B
активтерді,I
білдіреді,O
),O
бүйірлік,B
тізбекке,I
және,O
одан,O
байланыстыруға,O
болады,O
;,O
бұл,O
бүйірлік,B
тізбекке,I
басқаша,O
түрде,O
негізгі,O
блокчейннен,B
тәуелсіз,O
жұмыс,O
істеуге,O
мүмкіндік,O
береді,O
(,O
мысалы,O
",",O
жазбаларды,B
жүргізудің,O
балама,O
құралын,O
",",O
балама,B
консенсус,I
алгоритмін,I
және,O
т.б,O
.,O
пайдалану,B
арқылы,O
),O
.,O
[,O
75,O
],O
[,O
жақсырақ,O
дереккөз,O
қажет,O
],O
"  

",O
Консорциум,B
блокчейн,I
"  

",O
Консорциум,B
блокчейні,I
–,O
жалпыға,O
ортақ,O
және,O
жеке,B
блокчейндердің,I
екеуінің,O
элементтерін,O
біріктіретін,O
блокчейннің,B
түрі,O
.,O
Консорциум,B
блокчейнінде,I
ұйымдар,O
тобы,O
бір,O
нысан,O
ретінде,O
емес,O
",",O
блокчейнді,B
құру,O
және,O
басқару,O
үшін,O
бірігеді,O
.,O
Консорциум,B
мүшелері,I
блокчейн,B
желісін,I
бірлесіп,O
басқарады,O
және,O
транзакцияларды,B
тексеруге,O
жауапты,O
.,O
Консорциум,B
блокчейндеріне,I
рұқсат,B
етілген,O
",",O
яғни,O
желіге,B
белгілі,O
бір,O
тұлғалар,B
немесе,O
ұйымдар,O
ғана,O
қатыса,O
алады,O
.,O
Бұл,O
блокчейнге,B
кім,O
қол,B
жеткізе,O
алатынын,O
үлкенірек,O
бақылауға,O
мүмкіндік,O
береді,O
және,O
жасырын,B
ақпараттың,I
құпиялылығын,O
қамтамасыз,O
етуге,O
көмектеседі,O
.,O
"  

",O
Консорциум,B
блокчейндері,I
әдетте,O
бірнеше,O
ұйымдар,O
жеткізу,O
тізбегін,O
басқару,O
немесе,O
қаржылық,O
қызметтер,O
сияқты,O
ортақ,O
мақсатта,O
бірлесіп,O
жұмыс,O
істеуі,O
қажет,O
салаларда,O
қолданылады,O
.,O
Консорциум,B
блокчейндерінің,I
бір,O
артықшылығы,O
-олар,O
қоғамдық,B
блокчейндерге,I
қарағанда,O
тиімдірек,O
және,O
масштабталады,O
",",O
өйткені,O
транзакцияларды,B
тексеру,O
үшін,O
қажет,O
түйіндер,B
саны,O
әдетте,O
азырақ.,O
Сонымен,O
қатар,O
",",O
консорциум,B
блокчейндері,I
жеке,B
блокчейндерге,I
қарағанда,O
үлкен,O
қауіпсіздік,B
пен,O
сенімділікті,O
қамтамасыз,O
ете,O
алады,O
",",O
өйткені,O
консорциум,B
мүшелері,I
желіні,B
қолдау,O
үшін,O
бірге,O
жұмыс,O
істейді,O
.,O
Консорциум,B
блокчейндерінің,I
кейбір,O
мысалдарына,O
Quorum,B
және,O
Hyperledger,B
кіреді,O
.,O
[,O
76,O
],O
"  

",O
Қолданулар,O
"     

",O
Биткоин,B
транзакциялары,I
жалпыға,O
қолжетімді,B
блокчейнге,B
жазылады,O
.,O
"

",O
Блокчейн,B
технологиясын,I
көптеген,O
салаларға,O
біріктіруге,O
болады,O
.,O
Блокчейндердің,B
негізгі,O
қолданылуы,O
биткоин,B
сияқты,O
криптовалюталар,B
үшін,O
таратылған,O
кітап,B
ретінде,O
;,O
сонымен,O
қатар,O
2016,O
жылдың,O
соңына,O
қарай,O
тұжырымдаманың,O
дәлелденуінен,O
пісіп,O
жетілген,O
бірнеше,O
басқа,O
операциялық,O
өнімдер,O
болды,O
.,O
[,O
52,O
],O
2016,O
жылғы,O
жағдай,O
бойынша,O
кейбір,O
бизнестер,O
блокчейннің,B
ұйымдық,O
тиімділікке,O
әсерін,O
өздерінің,O
бэк,B
-,I
офистерінде,I
бағалау,O
үшін,O
технологияны,O
сынап,O
және,O
төмен,O
деңгейде,B
енгізді,O
.,O
[,O
77,O
],O
"  

",O
2019,O
жылы,O
блокчейн,B
технологиясына,I
шамамен,O
"2,9",O
миллиард,O
доллар,O
инвестицияланған,O
деп,O
бағаланды,O
",",O
бұл,O
өткен,O
жылмен,O
салыстырғанда,O
89%-ға,O
өсті,O
.,O
Сонымен,O
қатар,O
",",O
International,B
Data,I
Corp,I
2022,O
жылға,O
қарай,O
блокчейн,B
технологиясына,I
корпоративтік,B
инвестиция,I
$,O
"12,4",O
миллиард,O
жетеді,O
деп,O
есептейді,B
.,O
[,O
78,O
],O
Сонымен,O
қатар,O
",",O
PricewaterhouseCoopers,B
(,O
PwC,B
),O
",",O
әлемдегі,O
екінші,O
ең,O
үлкен,O
кәсіби,O
қызметтер,O
желісінің,B
мәліметтері,O
бойынша,O
",",O
блокчейн,B
технологиясы,I
2030,O
жылға,O
қарай,O
жыл,O
сайынғы,O
бизнес,O
құны,O
$,O
3,O
триллион,O
асатын,O
әлеуетке,O
ие,O
.,O
PwC,B
бағалауы,O
олардың,O
2018,O
жылғы,O
зерттеуімен,O
одан,O
әрі,O
қолдау,O
тапты,O
",",O
онда,O
PwC,B
600,O
бизнес,O
-,O
менеджерлер,O
арасында,O
сауалнама,O
жүргізіп,O
және,O
84,O
%,O
блокчейн,B
технологиясын,I
кем,O
дегенде,O
белгілі,O
бір,O
дәрежеде,O
қолданатынын,O
анықтады,O
",",O
бұл,O
блокчейн,B
технологиясына,I
айтарлықтай,O
сұраныс,O
пен,O
қызығушылықты,O
көрсетеді,O
.,O
[,O
79,O
],O
"  

",O
2019,O
жылы,O
BBC,B
Дүниежүзілік,I
қызметінің,I
радио,O
және,O
подкаст,O
сериясы,O
"""",O
Заманауи,O
экономиканы,B
құрған,O
елу,O
нәрсе,O
"""",O
блокчейнді,B
экономика,B
мен,O
қоғамға,O
ауқымды,O
салдарымен,O
технология,O
ретінде,O
анықтады,O
.,O
Экономист,O
және,O
Financial,B
Times,I
журналисі,O
мен,O
хабар,O
таратушысы,O
Тим,B
Харфорд,I
негізгі,O
технологияның,O
неліктен,O
анағұрлым,O
кеңірек,O
қолданылуы,O
мүмкін,O
екенін,O
және,O
еңсеру,O
керек,O
қиындықтарды,O
талқылады,O
.,O
[,O
80,O
],O
Оның,O
алғашқы,O
трансляциясы,O
2019,O
жылдың,O
29,O
маусымында,O
болды,O
.,O
"  

",O
2016,O
және,O
2020,O
жылдар,O
аралығында,O
блокчейн,B
әмияндарының,I
саны,O
40,O
миллионға,O
дейін,O
төрт,O
есе,B
өсті,O
.,O
[,O
81,O
],O
"  

",O
2022,O
жылы,O
жарияланған,O
мақалада,O
тұрақты,O
басқаруда,O
блокчейн,B
технологиясын,I
әлеуетті,O
пайдалану,B
талқыланды,O
.,O
[,O
82,O
],O
"  

",O
Криптовалюталар,B
"  

",O
Негізгі,O
мақала,O
:,O
Криптовалюта,B
"  

",O
Көптеген,O
криптовалюталар,B
транзакцияларды,B
жазу,O
үшін,O
блокчейн,B
технологиясын,I
пайдаланады,B
.,O
Мысалы,O
",",O
биткоин,B
желісі,I
мен,O
Эфириум,O
желісі,B
блокчейнге,B
екеуі,O
де,B
негізделген,O
.,O
"  

",O
«,O
Жібек,B
жолы,I
»,O
қылмыстық,O
кәсіпорны,O
",",O
Tor,O
арқылы,O
жұмыс,O
істейтін,O
",",O
төлемдер,B
үшін,O
криптовалюта,B
қолданды,O
",",O
оның,O
бір,O
бөлігін,O
АҚШ,B
федералды,O
үкіметі,O
блокчейндегі,B
және,O
тәркілеудегі,O
зерттеулер,O
арқылы,O
басып,O
алды,O
.,O
[,O
83,O
],O
"  

",O
Үкіметтер,O
өз,O
азаматтарының,O
немесе,O
криптовалюталары,B
бар,O
банктердің,O
заңдылығына,O
қатысты,O
аралас,O
саясат,O
ұстанады,O
.,O
Қытай,B
блокчейн,B
технологиясын,I
бірнеше,O
салаларда,O
",",O
соның,O
ішінде,O
2020,O
жылы,O
іске,O
қосылған,O
ұлттық,O
цифрлық,B
валютада,I
енгізеді,O
.,O
[,O
84,O
],O
Тиісті,O
валюталарды,B
нығайту,O
үшін,O
Батыс,B
үкіметтері,O
",",O
соның,O
ішінде,O
Еуропалық,B
Одақ,I
пен,O
Америка,B
Құрама,I
Штаттары,I
осындай,O
жобаларды,O
бастады,O
.,O
[,O
85,O
],O
"  

",O
Ақылды,B
келісімшарттар,I
"  

",O
Негізгі,O
мақала,O
:,O
Ақылды,B
келісімшарт,I
"  

",O
Блокчейн,B
негізіндегі,O
ақылды,B
келісімшарттар,I
адамның,O
қатысуынсыз,O
ішінара,O
немесе,O
толық,O
орындалуы,O
немесе,O
қолданылуы,O
мүмкін,O
ұсынылатын,O
келісімшарттар,B
болып,O
табылады,O
.,O
[,O
86,O
],O
Смарт,O
келісімшарттың,O
негізгі,O
мақсаттарының,O
бірі,O
-автоматтандырылған,O
эскроу,O
.,O
Ақылды,B
келісімшарттардың,I
басты,O
ерекшелігі,O
-олар,O
келісімшарт,B
жасаушы,O
ұйымдар,O
арасында,O
делдал,O
ретінде,O
әрекет,B
ету,O
үшін,O
сенімді,O
үшінші,O
тарапты,O
(,O
сенімді,B
тұлға,I
сияқты,O
),O
қажет,O
етпейді,O
—,O
блокчейн,B
желісі,I
келісімшартты,O
өздігінен,O
орындайды,O
.,O
Бұл,O
мәнді,O
тасымалдау,O
кезінде,O
нысандар,O
арасындағы,O
үйкелісті,O
азайтуы,O
мүмкін,O
және,O
кейіннен,O
транзакцияны,B
автоматтандырудың,O
жоғары,O
деңгейіне,B
есік,O
ашуы,O
мүмкін,O
.,O
[,O
87,O
],O
ХВҚ,B
қызметкерлерінің,O
2018,O
жылдан,O
бастап,O
талқылауы,O
блокчейн,B
технологиясына,I
негізделген,O
ақылды,B
келісімшарттар,I
моральдық,O
қауіптерді,O
азайтуы,O
және,O
келісімшарттарды,B
жалпы,O
алғанда,O
пайдалануды,B
оңтайландыруы,O
мүмкін,O
екенін,O
хабарлады,O
.,O
Бірақ,O
«,O
өміршең,O
ақылды,B
келісімшарт,I
жүйелері,O
әлі,O
пайда,B
болған,O
жоқ.,O
»,O
Кең,O
таралмағандықтан,O
олардың,O
құқықтық,O
мәртебесі,O
түсініксіз,O
болды,O
.,O
[,O
88,O
],O
[,O
89,O
],O
"  

",O
Қаржылық,O
қызметтер,O
"  

",O
«,O
Себепке,O
»,O
сәйкес,O
",",O
көптеген,O
банктер,O
таратылған,O
кітапшаларды,O
банктік,O
қызметте,O
пайдалану,B
үшін,O
енгізуге,O
қызығушылық,O
танытты,O
және,O
жеке,B
блокчейндерді,I
жасайтын,O
компаниялармен,O
ынтымақтасады,O
[,O
90,O
],O
[,O
91,O
],O
[,O
92,O
],O
және,O
2016,O
жылдың,O
қыркүйегіндегі,O
IBM,B
зерттеуіне,O
сәйкес,O
",",O
бұл,O
күтілгеннен,O
тезірек,O
орын,O
алуда,O
.,O
[,O
93,O
],O
"  

",O
Банктер,O
бұл,O
технологияға,O
қызығушылық,O
танытады,O
кем,O
емес,O
",",O
өйткені,O
ол,O
бэк,B
-,I
офис,I
есеп,B
айырысу,I
жүйелерін,O
жылдамдату,O
мүмкіндігіне,O
ие,O
.,O
[,O
94,O
],O
Оның,O
үстіне,O
",",O
блокчейн,B
индустриясы,O
ерте,O
жетілуге,O
жеткендіктен,O
",",O
институционалдық,O
ризашылық,O
өсті,O
",",O
іс,O
жүзінде,O
айтқанда,O
",",O
бұл,O
әкелетін,O
барлық,O
салдарымен,O
мүлде,O
жаңа,O
қаржы,O
индустриясының,O
инфрақұрылымы,O
.,O
[,O
95,O
],O
"  

",O
UBS,B
сияқты,O
банктер,O
тиімділікті,O
арттыру,O
және,O
шығындарды,O
азайту,O
үшін,O
қаржылық,O
қызметтерде,O
блокчейнді,B
қалай,O
қолдануға,O
болатынын,O
зерттеу,O
үшін,O
блокчейн,B
технологиясына,I
арналған,O
жаңа,O
зерттеу,O
зертханаларын,O
ашуда,O
.,O
[,O
96,O
],O
[,O
97,O
],O
"  

",O
Беренберг,B
",",O
неміс,O
банкі,O
",",O
блокчейнді,B
«,O
тұжырымдаманы,O
дәлелдеудің,O
»,O
көп,O
саны,O
бар,O
«,O
шамадан,O
тыс,O
технология,O
»,O
деп,O
сенеді,O
",",O
бірақ,O
әлі,O
де,B
негізгі,O
қиындықтары,O
