Token,BIO1
market,O
capitalization,O
.,O
"

",O
Permissioned,O
(,O
private,O
),O
blockchain,B
"

",O
See,O
also,O
:,O
Distributed,B
ledger,I
"

",O
Permissioned,B
blockchains,I
use,O
an,O
access,B
control,I
layer,O
to,O
govern,O
who,O
has,O
access,O
to,O
the,O
network,B
.,O
[,O
53,O
],O
It,O
has,O
been,O
argued,O
that,O
permissioned,B
blockchains,I
can,O
guarantee,O
a,O
certain,O
level,O
of,O
decentralization,B
",",O
if,O
carefully,O
designed,O
",",O
as,O
opposed,O
to,O
permissionless,O
blockchains,B
",",O
which,O
are,O
often,O
centralized,B
in,O
practice,O
.,O
[,O
9,O
],O
"

",O
Disadvantages,O
of,O
permissioned,B
blockchain,I
"

",O
Nikolai,B
Hampton,I
argued,O
in,O
Computerworld,B
that,O
"""",O
There,O
is,O
also,O
no,O
need,O
for,O
a,O
',O
51,B
percent,I
',O
attack,O
on,O
a,O
private,B
blockchain,I
",",O
as,O
the,O
private,B
blockchain,I
(,O
most,O
likely,O
),O
already,O
controls,O
100,O
percent,O
of,O
all,O
block,B
creation,O
resources,O
.,O
If,O
you,O
could,O
attack,O
or,O
damage,O
the,O
blockchain,B
creation,O
tools,O
on,O
a,O
private,B
corporate,I
server,I
",",O
you,O
could,O
effectively,O
control,O
100,O
percent,O
of,O
their,O
network,B
and,O
alter,O
transactions,B
however,O
you,O
wished,O
.,O
"""",O
[,O
8,O
],O
This,O
has,O
a,O
set,O
of,O
particularly,O
profound,O
adverse,O
implications,O
during,O
a,O
financial,B
crisis,I
or,O
debt,B
crisis,I
like,O
the,O
financial,B
crisis,I
of,O
2007–08,O
",",O
where,O
politically,O
powerful,O
actors,O
may,O
make,O
decisions,O
that,O
favor,O
some,O
groups,O
at,O
the,O
expense,O
of,O
others,O
",",O
[,O
54,O
],O
and,O
"""",O
the,O
bitcoin,B
blockchain,I
is,O
protected,O
by,O
the,O
massive,O
group,O
mining,B
effort,O
.,O
It,O
's,O
unlikely,O
that,O
any,O
private,B
blockchain,I
will,O
try,O
to,O
protect,O
records,O
using,O
gigawatts,O
of,O
computing,O
power,O
—,O
it,O
's,O
time,O
-,O
consuming,O
and,O
expensive,O
.,O
"""",O
[,O
8,O
],O
He,O
also,O
said,O
",",O
"""",O
Within,O
a,O
private,B
blockchain,I
there,O
is,O
also,O
no,O
',O
race,B
',O
;,O
there,O
's,O
no,O
incentive,O
to,O
use,O
more,O
power,O
or,O
discover,O
blocks,B
faster,O
than,O
competitors,O
.,O
This,O
means,O
that,O
many,O
in,O
-,O
house,O
blockchain,B
solutions,I
will,O
be,O
nothing,O
more,O
than,O
cumbersome,O
databases,B
.,O
"""",O
[,O
8,O
],O
"

",O
Blockchain,B
analysis,O
"

",O
The,O
analysis,O
of,O
public,B
blockchains,I
has,O
become,O
increasingly,O
important,O
with,O
the,O
popularity,O
of,O
bitcoin,B
",",O
Ethereum,B
",",O
litecoin,B
and,O
other,O
cryptocurrencies,B
.,O
[,O
55,O
],O
A,O
blockchain,B
",",O
if,O
it,O
is,O
public,O
",",O
provides,O
anyone,O
who,O
wants,O
access,O
to,O
observe,O
and,O
analyse,O
the,O
chain,B
data,O
",",O
given,O
one,O
has,O
the,O
know,O
-,O
how,O
.,O
The,O
process,O
of,O
understanding,O
and,O
accessing,O
the,O
flow,O
of,O
crypto,B
has,O
been,O
an,O
issue,O
for,O
many,O
cryptocurrencies,B
",",O
crypto,B
exchanges,I
and,O
banks,O
.,O
[,O
56,O
],O
[,O
57,O
],O
The,O
reason,B
for,O
this,O
is,O
accusations,O
of,O
blockchain,B
-,I
enabled,I
cryptocurrencies,I
enabling,O
illicit,O
dark,B
market,I
trade,O
of,O
drugs,O
",",O
weapons,O
",",O
money,B
laundering,I
",",O
etc,O
.,O
[,O
58,O
],O
A,O
common,O
belief,O
has,O
been,O
that,O
cryptocurrency,B
is,O
private,O
and,O
untraceable,O
",",O
thus,O
leading,O
many,O
actors,O
to,O
use,O
it,O
for,O
illegal,O
purposes,O
.,O
This,O
is,O
changing,O
and,O
now,O
specialised,O
tech,O
companies,O
provide,O
blockchain,B
tracking,I
services,I
",",O
making,O
crypto,B
exchanges,I
",",O
law,O
-,O
enforcement,O
and,O
banks,O
more,O
aware,O
of,O
what,O
is,O
happening,O
with,O
crypto,B
funds,I
and,O
fiat,B
-,I
crypto,I
exchanges,I
.,O
The,O
development,O
",",O
some,O
argue,O
",",O
has,O
led,O
criminals,O
to,O
prioritise,O
the,O
use,O
of,O
new,O
cryptos,O
such,O
as,O
Monero,B
.,O
[,O
59,O
],O
[,O
60,O
],O
[,O
61,O
],O
.,O
"

",O
Part,O
2,O
.,O
"  

",O
Standardisation,O
"  

",O
In,O
April,O
2016,O
",",O
Standards,B
Australia,I
submitted,O
a,O
proposal,O
to,O
the,O
International,B
Organization,I
for,I
Standardization,I
to,O
consider,O
developing,O
standards,O
to,O
support,O
blockchain,B
technology,I
.,O
This,O
proposal,O
resulted,O
in,O
the,O
creation,O
of,O
ISO,B
Technical,I
Committee,I
307,I
",",O
Blockchain,B
and,O
Distributed,B
Ledger,I
Technologies,I
.,O
[,O
62,O
],O
The,O
technical,O
committee,O
has,O
working,O
groups,O
relating,O
to,O
blockchain,B
terminology,O
",",O
reference,B
architecture,I
",",O
security,B
and,O
privacy,B
",",O
identity,B
",",O
smart,B
contracts,I
",",O
governance,B
and,O
interoperability,B
for,O
blockchain,B
and,O
DLT,B
",",O
as,O
well,O
as,O
standards,O
specific,O
to,O
industry,O
sectors,O
and,O
generic,O
government,O
requirements,O
.,O
[,O
63,O
],O
[,O
non,O
-,O
primary,O
source,O
needed,O
],O
More,O
than,O
50,O
countries,O
are,O
participating,O
in,O
the,O
standardization,O
process,O
together,O
with,O
external,O
liaisons,O
such,O
as,O
the,O
Society,B
for,I
Worldwide,I
Interbank,I
Financial,I
Telecommunication,I
(,O
SWIFT,B
),O
",",O
the,O
European,B
Commission,I
",",O
the,O
International,B
Federation,I
of,I
Surveyors,I
",",O
the,O
International,B
Telecommunication,I
Union,I
(,O
ITU,B
),O
and,O
the,O
United,B
Nations,I
Economic,I
Commission,I
for,I
Europe,I
(,O
UNECE,B
),O
.,O
[,O
63,O
],O
"  

",O
Many,O
other,O
national,O
standards,O
bodies,O
and,O
open,O
standards,O
bodies,O
are,O
also,O
working,O
on,O
blockchain,B
standards,O
.,O
[,O
64,O
],O
These,O
include,O
the,O
National,B
Institute,I
of,I
Standards,I
and,I
Technology,I
[,O
65,O
],O
(,O
NIST,B
),O
",",O
the,O
European,B
Committee,I
for,I
Electrotechnical,I
Standardization,I
[,O
66,O
],O
(,O
CENELEC,B
),O
",",O
the,O
Institute,B
of,I
Electrical,I
and,I
Electronics,I
Engineers,I
[,O
67,O
],O
(,O
IEEE,B
),O
",",O
the,O
Organization,B
for,I
the,I
Advancement,I
of,I
Structured,I
Information,I
Standards,I
(,O
OASIS,B
),O
",",O
and,O
some,O
individual,O
participants,O
in,O
the,O
Internet,B
Engineering,I
Task,I
Force,I
[,O
68,O
],O
(,O
IETF,B
),O
.,O
"  

",O
Centralized,B
blockchain,I
"  

",O
Although,O
most,O
of,O
blockchain,B
implementation,O
are,O
decentralized,B
and,O
distributed,O
",",O
Oracle,B
launched,O
a,O
centralized,B
blockchain,I
table,O
feature,O
in,O
Oracle,B
21c,I
database,I
.,O
The,O
Blockchain,B
Table,I
in,O
Oracle,B
21c,I
database,I
is,O
a,O
centralized,B
blockchain,I
which,O
provide,O
immutable,O
feature,O
.,O
Compared,O
to,O
decentralized,B
blockchains,I
",",O
centralized,B
blockchains,B
normally,O
can,O
provide,O
a,O
higher,O
throughput,B
and,O
lower,O
latency,B
of,O
transactions,B
than,O
consensus,B
-,I
based,I
distributed,I
blockchains,I
.,O
[,O
69,O
],O
[,O
70,O
],O
"  

",O
Types,O
"  

",O
Currently,O
",",O
there,O
are,O
at,O
least,O
four,O
types,O
of,O
blockchain,B
networks,I
—,O
public,B
blockchains,I
",",O
private,B
blockchains,I
",",O
consortium,B
blockchains,I
and,O
hybrid,B
blockchains,I
.,O
"  

",O
Public,B
blockchains,I
"  

",O
A,O
public,B
blockchain,I
has,O
absolutely,O
no,O
access,B
restrictions,I
.,O
Anyone,O
with,O
an,O
Internet,O
connection,O
can,O
send,O
transactions,B
to,O
it,O
as,O
well,O
as,O
become,O
a,O
validator,B
(,O
i.e.,O
",",O
participate,O
in,O
the,O
execution,O
of,O
a,O
consensus,B
protocol,I
),O
.,O
[,O
71,O
],O
[,O
self,O
-,O
published,O
source,O
?,O
],O
Usually,O
",",O
such,O
networks,O
offer,O
economic,B
incentives,I
for,O
those,O
who,O
secure,B
them,O
and,O
utilize,O
some,O
type,O
of,O
a,O
proof,B
-,I
of,I
-,I
stake,I
or,O
proof,B
-,I
of,I
-,I
work,I
algorithm,I
.,O
"  

",O
Some,O
of,O
the,O
largest,O
",",O
most,O
known,O
public,B
blockchains,I
are,O
the,O
bitcoin,B
blockchain,I
and,O
the,O
Ethereum,B
blockchain,I
.,O
"  

",O
Private,B
blockchains,I
"  

",O
A,O
private,B
blockchain,I
is,O
permissioned,O
.,O
[,O
53,O
],O
One,O
can,O
not,O
join,O
it,O
unless,O
invited,O
by,O
the,O
network,B
administrators,I
.,O
Participant,O
and,O
validator,B
access,I
is,O
restricted,O
.,O
To,O
distinguish,O
between,O
open,B
blockchains,I
and,O
other,O
peer,B
-,I
to,I
-,I
peer,I
decentralized,I
database,I
applications,I
that,O
are,O
not,O
open,O
ad,B
-,I
hoc,I
compute,I
clusters,I
",",O
the,O
terminology,O
Distributed,B
Ledger,I
(,O
DLT,B
),O
is,O
normally,O
used,O
for,O
private,B
blockchains,I
.,O
"  

",O
Hybrid,B
blockchains,I
"  

",O
A,O
hybrid,B
blockchain,I
has,O
a,O
combination,O
of,O
centralized,B
and,O
decentralized,B
features,O
.,O
[,O
72,O
],O
The,O
exact,O
workings,O
of,O
the,O
chain,B
can,O
vary,O
based,O
on,O
which,O
portions,O
of,O
centralization,B
and,O
decentralization,B
are,O
used,O
.,O
"  

  

",O
Sidechains,O
"  

",O
A,O
sidechain,B
is,O
a,O
designation,O
for,O
a,O
blockchain,B
ledger,I
that,O
runs,O
in,O
parallel,O
to,O
a,O
primary,B
blockchain,I
.,O
[,O
73,O
],O
[,O
74,O
],O
Entries,O
from,O
the,O
primary,B
blockchain,I
(,O
where,O
said,O
entries,O
typically,O
represent,O
digital,B
assets,I
),O
can,O
be,O
linked,O
to,O
and,O
from,O
the,O
sidechain,B
;,O
this,O
allows,O
the,O
sidechain,B
to,O
otherwise,O
operate,O
independently,O
of,O
the,O
primary,B
blockchain,I
(,O
e.g.,O
",",O
by,O
using,O
an,O
alternate,O
means,O
of,O
record,B
keeping,I
",",O
alternate,O
consensus,B
algorithm,I
",",O
etc,O
.,O
),O
.,O
[,O
75,O
],O
[,O
better,O
source,O
needed,O
],O
"  

",O
Consortium,B
blockchain,I
"  

",O
A,O
consortium,B
blockchain,I
is,O
a,O
type,O
of,O
blockchain,B
that,O
combines,O
elements,O
of,O
both,O
public,O
and,O
private,B
blockchains,I
.,O
In,O
a,O
consortium,B
blockchain,I
",",O
a,O
group,O
of,O
organizations,O
come,O
together,O
to,O
create,O
and,O
operate,O
the,O
blockchain,B
",",O
rather,O
than,O
a,O
single,O
entity,O
.,O
The,O
consortium,O
members,O
jointly,O
manage,O
the,O
blockchain,B
network,I
and,O
are,O
responsible,O
for,O
validating,O
transactions,B
.,O
Consortium,B
blockchains,I
are,O
permissioned,O
",",O
meaning,O
that,O
only,O
certain,O
individuals,O
or,O
organizations,O
are,O
allowed,O
to,O
participate,O
in,O
the,O
network,B
.,O
This,O
allows,O
for,O
greater,O
control,O
over,O
who,O
can,O
access,O
the,O
blockchain,B
and,O
helps,O
to,O
ensure,O
that,O
sensitive,O
information,O
is,O
kept,O
confidential,O
.,O
"  

",O
Consortium,B
blockchains,I
are,O
commonly,O
used,O
in,O
industries,O
where,O
multiple,O
organizations,O
need,O
to,O
collaborate,O
on,O
a,O
common,O
goal,O
",",O
such,O
as,O
supply,B
chain,I
management,I
or,O
financial,O
services,O
.,O
One,O
advantage,O
of,O
consortium,B
blockchains,I
is,O
that,O
they,O
can,O
be,O
more,O
efficient,O
and,O
scalable,O
than,O
public,B
blockchains,I
",",O
as,O
the,O
number,O
of,O
nodes,B
required,O
to,O
validate,B
transactions,I
is,O
typically,O
smaller,O
.,O
Additionally,O
",",O
consortium,B
blockchains,I
can,O
provide,O
greater,O
security,B
and,O
reliability,O
than,O
private,B
blockchains,I
",",O
as,O
the,O
consortium,O
members,O
work,O
together,O
to,O
maintain,O
the,O
network,B
.,O
Some,O
examples,O
of,O
consortium,B
blockchains,I
include,O
Quorum,B
and,O
Hyperledger,B
.,O
[,O
76,O
],O
"  

",O
Uses,O
"  

",O
Bitcoin,B
's,O
transactions,B
are,O
recorded,O
on,O
a,O
publicly,O
viewable,O
blockchain,B
.,O
"  

",O
Blockchain,B
technology,I
can,O
be,O
integrated,O
into,O
multiple,O
areas,O
.,O
The,O
primary,O
use,O
of,O
blockchains,B
is,O
as,O
a,O
distributed,B
ledger,I
for,O
cryptocurrencies,B
such,O
as,O
bitcoin,B
;,O
there,O
were,O
also,O
a,O
few,O
other,O
operational,O
products,O
that,O
had,O
matured,O
from,O
proof,B
of,I
concept,I
by,O
late,O
2016,O
.,O
[,O
52,O
],O
As,O
of,O
2016,O
",",O
some,O
businesses,O
have,O
been,O
testing,O
the,O
technology,O
and,O
conducting,O
low,O
-,O
level,O
implementation,O
to,O
gauge,O
blockchain,B
's,O
effects,O
on,O
organizational,B
efficiency,I
in,O
their,O
back,B
office,I
.,O
[,O
77,O
],O
"  

",O
In,O
2019,O
",",O
it,O
was,O
estimated,O
that,O
around,O
$,O
2.9,O
billion,O
were,O
invested,O
in,O
blockchain,B
technology,I
",",O
which,O
represents,O
an,O
89,O
%,O
increase,O
from,O
the,O
year,O
prior,O
.,O
Additionally,O
",",O
the,O
International,B
Data,I
Corp,I
has,O
estimated,O
that,O
corporate,O
investment,O
into,O
blockchain,B
technology,I
will,O
reach,O
$,O
12.4,O
billion,O
by,O
2022,O
.,O
[,O
78,O
],O
Furthermore,O
",",O
According,O
to,O
PricewaterhouseCoopers,B
(,O
PwC,B
),O
",",O
the,O
second,O
-,O
largest,O
professional,O
services,O
network,B
in,O
the,O
world,O
",",O
blockchain,B
technology,I
has,O
the,O
potential,O
to,O
generate,O
an,O
annual,O
business,B
value,I
of,O
more,O
than,O
$,O
3,O
trillion,O
by,O
2030,O
.,O
PwC,B
's,O
estimate,O
is,O
further,O
augmented,O
by,O
a,O
2018,O
study,O
that,O
they,O
have,O
conducted,O
",",O
in,O
which,O
PwC,B
surveyed,O
600,O
business,O
executives,O
and,O
determined,O
that,O
84,O
%,O
have,O
at,O
least,O
some,O
exposure,O
to,O
utilizing,O
blockchain,B
technology,I
",",O
which,O
indicates,O
a,O
significant,O
demand,O
and,O
interest,O
in,O
blockchain,B
technology,I
.,O
[,O
79,O
],O
"  

",O
In,O
2019,O
",",O
the,O
BBC,B
World,I
Service,I
radio,O
and,O
podcast,O
series,O
Fifty,O
Things,O
That,O
Made,O
the,O
Modern,O
Economy,O
identified,O
blockchain,B
as,O
a,O
technology,O
that,O
would,O
have,O
far,O
-,O
reaching,O
consequences,O
for,O
economics,O
and,O
society,O
.,O
The,O
economist,O
and,O
Financial,B
Times,I
journalist,O
and,O
broadcaster,O
Tim,B
Harford,I
discussed,O
why,O
the,O
underlying,O
technology,O
might,O
have,O
much,O
wider,O
applications,O
and,O
the,O
challenges,O
that,O
needed,O
to,O
be,O
overcome,O
.,O
[,O
80,O
],O
His,O
first,O
broadcast,O
was,O
on,O
June,O
29,O
",",O
2019,O
.,O
"  

",O
The,O
number,O
of,O
blockchain,B
wallets,I
quadrupled,O
to,O
40,O
million,O
between,O
2016,O
and,O
2020,O
.,O
[,O
81,O
],O
"  

 ",O
A,O
paper,O
published,O
in,O
2022,O
discussed,O
the,O
potential,O
use,O
of,O
blockchain,B
technology,I
in,O
sustainable,B
management,I
.,O
[,O
82,O
],O
"  

",O
Cryptocurrencies,B
"  

",O
Main,O
article,O
:,O
Cryptocurrency,B
"  

",O
Most,O
cryptocurrencies,B
use,O
blockchain,B
technology,I
to,O
record,B
transactions,B
.,O
For,O
example,O
",",O
the,O
bitcoin,B
network,I
and,O
Ethereum,B
network,I
are,O
both,O
based,O
on,O
blockchain,B
.,O
"  

",O
The,O
criminal,O
enterprise,O
Silk,B
Road,I
",",O
which,O
operated,O
on,O
Tor,B
",",O
utilized,O
cryptocurrency,B
for,O
payments,O
",",O
some,O
of,O
which,O
the,O
US,B
federal,O
government,O
has,O
seized,O
through,O
research,O
on,O
the,O
blockchain,B
and,O
forfeiture,O
.,O
[,O
83,O
],O
"  

",O
Governments,O
have,O
mixed,O
policies,O
on,O
the,O
legality,O
of,O
their,O
citizens,O
or,O
banks,O
owning,O
cryptocurrencies,B
.,O
China,B
implements,O
blockchain,B
technology,I
in,O
several,O
industries,O
including,O
a,O
national,B
digital,I
currency,I
which,O
launched,O
in,O
2020,O
.,O
[,O
84,O
],O
To,O
strengthen,O
their,O
respective,O
currencies,O
",",O
Western,B
governments,O
including,O
the,O
European,B
Union,I
and,O
the,O
United,B
States,I
have,O
initiated,O
similar,O
projects,O
.,O
[,O
85,O
],O
"  

",O
Smart,B
contracts,I
"  

",O
Main,O
article,O
:,O
Smart,B
contract,I
"  

",O
Blockchain,B
-,I
based,I
smart,I
contracts,I
are,O
proposed,O
contracts,B
that,O
can,O
be,O
partially,O
or,O
fully,O
executed,O
or,O
enforced,O
without,O
human,O
interaction,O
.,O
[,O
86,O
],O
One,O
of,O
the,O
main,O
objectives,O
of,O
a,O
smart,B
contract,I
is,O
automated,B
escrow,I
.,O
A,O
key,B
feature,O
of,O
smart,B
contracts,I
is,O
that,O
they,O
do,O
not,O
need,O
a,O
trusted,B
third,O
party,O
(,O
such,O
as,O
a,O
trustee,O
),O
to,O
act,O
as,O
an,O
intermediary,O
between,O
contracting,O
entities,B
—,O
the,O
blockchain,B
network,I
executes,O
the,O
contract,O
on,O
its,O
own,O
.,O
This,O
may,O
reduce,O
friction,O
between,O
entities,B
when,O
transferring,O
value,O
and,O
could,O
subsequently,O
open,O
the,O
door,O
to,O
a,O
higher,O
level,O
of,O
transaction,B
automation,I
.,O
[,O
87,O
],O
An,O
IMF,B
staff,O
discussion,O
from,O
2018,O
reported,O
that,O
smart,B
contracts,I
based,O
on,O
blockchain,B
technology,I
might,O
reduce,O
moral,O
hazards,O
and,O
optimize,O
the,O
use,O
of,O
contracts,B
in,O
general,O
.,O
But,O
"""",O
no,O
viable,O
smart,B
contract,I
systems,I
have,O
yet,O
emerged,O
.,O
"""",O
Due,O
to,O
the,O
lack,O
of,O
widespread,O
use,O
",",O
their,O
legal,O
status,O
was,O
unclear,O
.,O
[,O
88,O
],O
[,O
89,O
],O
"  

",O
Financial,O
services,O
"  

",O
According,O
to,O
Reason,B
",",O
many,O
banks,O
have,O
expressed,O
interest,O
in,O
implementing,O
distributed,B
ledgers,I
for,O
use,O
in,O
banking,O
and,O
are,O
cooperating,O
with,O
companies,O
creating,O
private,B
blockchains,I
",",O
[,O
90,O
],O
[,O
91,O
],O
[,O
92,O
],O
and,O
according,O
to,O
a,O
September,O
2016,O
IBM,B
study,O
",",O
this,O
is,O
occurring,O
faster,O
than,O
expected,O
.,O
[,O
93,O
],O
"  

",O
Banks,O
are,O
interested,O
in,O
this,O
technology,O
not,O
least,O
because,O
it,O
has,O
the,O
potential,O
to,O
speed,O
up,O
back,B
office,I
settlement,B
systems,I
.,O
[,O
94,O
],O
Moreover,O
",",O
as,O
the,O
blockchain,B
industry,O
has,O
reached,O
early,O
maturity,O
institutional,O
appreciation,O
has,O
grown,O
that,O
it,O
is,O
",",O
practically,O
speaking,O
",",O
the,O
infrastructure,O
of,O
a,O
whole,O
new,O
financial,O
industry,O
",",O
with,O
all,O
the,O
implications,O
which,O
that,O
entails,O
.,O
[,O
95,O
],O
"  

",O
Banks,O
such,O
as,O
UBS,B
are,O
opening,O
new,O
research,O
labs,O
dedicated,O
to,O
blockchain,B
technology,I
in,O
order,O
to,O
explore,O
how,O
blockchain,B
can,O
be,O
used,O
in,O
financial,O
services,O
to,O
increase,O
efficiency,O
and,O
reduce,O
costs,O
.,O
[,O
96,O
],O
[,O
97,O
],O
"  

",O
Berenberg,B
",",O
a,O
German,O
bank,O
",",O
believes,O
that,O
blockchain,B
is,O
an,O
"""",O
overhyped,B
technology,I
"""",O
that,O
has,O
had,O
a,O
large,O
number,O
of,O
"""",O
proofs,B
of,I
concept,I
"""",O
",",O
but,O
still,O
has,O
major,O
challenges,O
",",O
and,O
very,O
few,O
success,O
stories,O
.,O
[,O
98,O
],O
"  

",O
The,O
blockchain,B
has,O
also,O
given,O
rise,O
to,O
initial,B
coin,I
offerings,I
(,O
ICOs,B
),O
as,O
well,O
as,O
a,O
new,O
category,O
of,O
digital,B
asset,I
called,O
security,B
token,I
offerings,I
(,O
STOs,B
),O
",",O
also,O
sometimes,O
referred,O
to,O
as,O
digital,B
security,I
offerings,I
(,O
DSOs,B
),O
.,O
[,O
99,O
],O
STO,B
/,O
DSOs,B
may,O
be,O
conducted,O
privately,O
or,O
on,O
public,O
",",O
regulated,O
stock,O
exchange,O
and,O
are,O
used,O
to,O
tokenize,O
traditional,B
assets,I
such,O
as,O
company,B
shares,I
as,O
well,O
as,O
more,O
innovative,O
ones,O
like,O
intellectual,B
property,I
",",O
real,B
estate,I
",",O
[,O
100,O
],O
art,O
",",O
or,O
individual,O
products,O
.,O
A,O
number,O
of,O
companies,O
are,O
active,O
in,O
this,O
space,O
providing,O
services,O
for,O
compliant,O
tokenization,B
",",O
private,B
STOs,I
",",O
and,O
public,B
STOs,I
.,O
"  

  

",O
Games,O
"  

",O
Main,O
article,O
:,O
Blockchain,B
game,I
"  

",O
Blockchain,B
technology,I
",",O
such,O
as,O
cryptocurrencies,B
and,O
non,B
-,I
fungible,I
tokens,I
(,O
NFTs,B
),O
",",O
has,O
been,O
used,O
in,O
video,B
games,I
for,O
monetization,B
.,O
Many,O
live,B
-,I
service,I
games,I
offer,O
in,B
-,I
game,I
customization,I
options,O
",",O
such,O
as,O
character,O
skins,O
or,O
other,O
in,B
-,I
game,I
items,I
",",O
which,O
the,O
players,O
can,O
earn,O
and,O
trade,O
with,O
other,O
players,O
using,O
in,B
-,I
game,I
currency,I
.,O
Some,O
games,O
also,O
allow,O
for,O
trading,O
of,O
virtual,B
items,I
using,O
real,B
-,I
world,I
currency,I
",",O
but,O
this,O
may,O
be,O
illegal,O
in,O
some,O
countries,O
where,O
video,B
games,I
are,O
seen,O
as,O
akin,O
to,O
gambling,B
",",O
and,O
has,O
led,O
to,O
gray,B
market,I
issues,O
such,O
as,O
skin,B
gambling,I
",",O
and,O
thus,O
publishers,O
typically,O
have,O
shied,O
away,O
from,O
allowing,O
players,O
to,O
earn,O
real,B
-,I
world,I
funds,I
from,O
games,O
.,O
[,O
101,O
],O
Blockchain,B
games,I
typically,O
allow,O
players,O
to,O
trade,O
these,O
in,B
-,I
game,I
items,I
for,O
cryptocurrency,B
",",O
which,O
can,O
then,O
be,O
exchanged,O
for,O
money,O
.,O
[,O
102,O
],O
"  

",O
The,O
first,O
known,O
game,O
to,O
use,O
blockchain,B
technologies,I
was,O
CryptoKitties,B
",",O
launched,O
in,O
November,O
2017,O
",",O
where,O
the,O
player,O
would,O
purchase,O
NFTs,B
with,O
Ethereum,B
cryptocurrency,I
",",O
each,O
NFT,B
consisting,O
of,O
a,O
virtual,O
pet,O
that,O
the,O
player,O
could,O
breed,O
with,O
others,O
to,O
create,O
offspring,O
with,O
combined,O
traits,O
as,O
new,O
NFTs,B
.,O
[,O
103,O
],O
[,O
102,O
],O
The,O
game,O
made,O
headlines,O
in,O
December,O
2017,O
when,O
one,O
virtual,O
pet,O
sold,O
for,O
more,O
than,O
US$,O
"100,000",O
.,O
[,O
104,O
],O
CryptoKitties,B
also,O
illustrated,O
scalability,B
problems,I
for,O
games,O
on,O
Ethereum,B
when,O
it,O
created,O
significant,O
congestion,O
on,O
the,O
Ethereum,B
network,I
in,O
early,O
2018,O
with,O
approximately,O
30,O
%,O
of,O
all,O
Ethereum,B
transactions,B
[,O
clarification,O
needed,O
],O
being,O
for,O
the,O
game,O
.,O
[,O
105,O
],O
[,O
106,O
"  

",O
By,O
the,O
early,O
2020s,O
",",O
there,O
had,O
not,O
been,O
a,O
breakout,O
success,O
in,O
video,B
games,I
using,O
blockchain,B
",",O
as,O
these,O
games,O
tend,O
to,O
focus,O
on,O
using,O
blockchain,B
for,O
speculation,O
instead,O
of,O
more,O
traditional,O
forms,O
of,O
gameplay,O
",",O
which,O
offers,O
limited,O
appeal,O
to,O
most,O
players,O
.,O
Such,O
games,O
also,O
represent,O
a,O
high,O
risk,O
to,O
investors,O
as,O
their,O
revenues,O
can,O
be,O
difficult,O
to,O
predict,O
.,O
[,O
102,O
],O
However,O
",",O
limited,O
successes,O
of,O
some,O
games,O
",",O
such,O
as,O
Axie,B
Infinity,I
during,O
the,O
COVID-19,B
pandemic,O
",",O
and,O
corporate,O
plans,O
towards,O
metaverse,B
content,I
",",O
refueled,O
interest,O
in,O
the,O
area,O
of,O
GameFi,B
",",O
a,O
term,O
describing,O
the,O
intersection,O
of,O
video,B
games,I
and,O
financing,O
typically,O
backed,O
by,O
blockchain,B
currency,I
",",O
in,O
the,O
second,O
half,O
of,O
2021,O
.,O
[,O
107,O
],O
Several,O
major,O
publishers,O
",",O
including,O
Ubisoft,B
",",O
Electronic,B
Arts,I
",",O
and,O
Take,B
Two,I
Interactive,I
",",O
have,O
stated,O
that,O
blockchain,B
and,O
NFT,B
-,I
based,I
games,I
are,O
under,O
serious,O
consideration,O
for,O
their,O
companies,O
in,O
the,O
future,O
.,O
[,O
108,O
],O
"  

",O
In,O
October,O
2021,O
",",O
Valve,B
Corporation,I
banned,O
blockchain,B
games,I
",",O
including,O
those,O
using,O
cryptocurrency,B
and,O
NFTs,B
",",O
from,O
being,O
hosted,O
on,O
its,O
Steam,B
digital,I
storefront,I
service,O
",",O
which,O
is,O
widely,O
used,O
for,O
personal,O
computer,O
gaming,O
",",O
claiming,O
that,O
this,O
was,O
an,O
extension,O
of,O
their,O
policy,O
banning,O
games,O
that,O
offered,O
in,B
-,I
game,I
items,I
with,O
real,B
-,I
world,I
value,I
.,O
Valve,B
's,O
prior,O
history,O
with,O
gambling,B
",",O
specifically,O
skin,B
gambling,I
",",O
was,O
speculated,O
to,O
be,O
a,O
factor,O
in,O
the,O
decision,O
to,O
ban,O
blockchain,B
games,I
.,O
[,O
109,O
],O
Journalists,O
and,O
players,O
responded,O
positively,O
to,O
Valve,B
's,O
decision,O
as,O
blockchain,B
and,O
NFT,B
games,O
have,O
a,O
reputation,O
for,O
scams,B
and,O
fraud,B
among,O
most,O
PC,B
gamers,I
",",O
[,O
101,O
],O
[,O
109,O
],O
and,O
Epic,B
Games,I
",",O
which,O
runs,O
the,O
Epic,B
Games,I
Store,I
in,O
competition,O
to,O
Steam,B
",",O
said,O
that,O
they,O
would,O
be,O
open,O
to,O
accepted,O
blockchain,B
games,I
in,O
the,O
wake,O
of,O
Valve,B
's,O
refusal,O
.,O
[,O
110,O
],O
"  

",O
Supply,B
chain,I
"  

",O
This,O
section,O
needs,O
to,O
be,O
updated,O
.,O
Please,O
help,O
update,O
this,O
article,O
to,O
reflect,O
recent,O
events,O
or,O
newly,O
available,O
information,O
.,O
(,O
August,O
2023,O
),O
"  

",O
There,O
have,O
been,O
several,O
different,O
efforts,O
to,O
employ,O
blockchains,B
